UDI,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,Failure_type,vib_rms,vib_crest_factor,vib_bpfo_energy,vib_bpfi_energy,vib_bsf_energy
9197,M,301.41,313.61,1027,40.47,75.3,0,No_Failure,0.07263093084725027,3.1770930736015237,37.63635104967672,25.69590788483668,13.678290631951668
9198,H,300.5,310.64,1457,58.13,118.2,0,No_Failure,0.10080947631333158,3.028259134525003,67.8525870101626,49.37720530351613,31.530548454227457
9199,M,299.91,306.85,1413,40.65,37.8,0,No_Failure,0.06038305178078679,3.704300407112356,17.475440122906164,15.585873988486634,10.639858400055616
9200,L,300.04,309.76,1749,30.19,119.7,0,No_Failure,0.10372613271292223,2.550751122253449,67.95362808404725,38.81031575443943,32.36607733329129
9201,H,300.99,310.52,1607,28.43,172.1,0,No_Failure,0.17434076427066728,2.6063588964090414,88.49274830222765,98.89879843408339,58.91744812845897
9202,L,299.94,310.74,1467,30.89,92.8,0,No_Failure,0.08361501385280135,3.0023354934709907,45.04033862837713,35.70659472617628,18.728206963241693
9203,L,296.25,305.8,1540,52.64,58.0,0,No_Failure,0.06478243522346915,2.90827547567587,20.150565234561537,19.411853259464735,13.991290964430924
9204,L,304.39,315.49,1196,45.13,136.9,0,No_Failure,0.12269942695394208,2.7093949098980543,83.78403714803898,49.22437658264151,38.11556652250582
9205,H,302.4,312.96,1619,36.55,12.3,0,No_Failure,0.05687735768226177,3.3219886566740247,16.9997921808498,8.461855927562246,8.930169252033359
9206,L,297.43,306.43,1429,10.75,85.2,1,Power_Failure,0.07910688302285121,3.069593173755731,43.54390144484709,32.215100479619814,18.196271640333777
9207,L,299.31,309.17,1355,31.47,131.9,0,No_Failure,0.11906052813700296,2.600063806043805,86.42443589759543,50.3185086013475,38.84341668451887
9208,M,299.53,308.75,1737,43.44,87.0,0,No_Failure,0.0792720541409366,3.1282212370840736,40.06117407847586,32.88768793747323,17.504756667854814
9209,M,302.16,312.34,1549,43.52,89.4,0,No_Failure,0.07691372508177738,3.206656345902203,43.69169152105475,24.549201315882947,20.747496126106036
9210,L,295.68,304.9,1380,43.43,212.1,0,No_Failure,0.247788566463927,2.647741580760193,178.73500579116032,128.69188846685424,68.55389403650192
9211,H,299.0,309.08,1391,26.53,238.5,0,No_Failure,0.3063436554798848,2.4640222254941397,238.72559109280988,162.593809998421,100.14287743324962
9212,H,296.48,306.21,1566,41.77,211.8,0,No_Failure,0.24986144534041996,2.5388064407119493,179.54051956683213,136.68703331534664,82.29663708691028
9213,L,299.43,309.28,1552,30.24,24.7,0,No_Failure,0.06097819376008355,2.998111277125673,18.88467924175659,14.153154744352157,9.07597464130507
9214,L,299.05,311.11,1505,40.02,72.4,0,No_Failure,0.0724041641598262,3.172799967310077,28.875424490105317,20.907065045323236,18.145046439327356
9215,L,300.16,309.8,1283,32.32,177.8,0,No_Failure,0.18440177526594734,2.805812517125262,141.12629385272373,80.13543436546098,52.056958851299875
9216,L,298.79,306.86,1310,50.7,243.6,1,Tool_Wear_Failure,0.3177653163055912,2.4428824109494465,211.67900325365835,150.06271683910313,102.77296632298547
9217,L,298.5,309.51,1365,43.37,60.6,0,No_Failure,0.0643895991997043,3.205242965532851,24.05488198400222,22.266787849558376,14.115608943901924
9218,H,301.24,312.25,1465,38.57,229.6,0,No_Failure,0.286653335992047,2.492697280176213,208.1173469144837,132.28417581843328,90.49747526456119
9219,M,300.91,308.93,1493,53.8,187.8,0,No_Failure,0.20064900784642584,2.4063042905807728,155.1449821711886,109.7094540282838,65.06282378290977
9220,L,301.1,310.4,1471,36.28,245.9,1,Tool_Wear_Failure,0.32848027178205347,2.4345622506614775,194.92889514370273,184.66972908427365,92.26099698899354
9221,L,299.65,310.08,1479,25.85,23.4,0,No_Failure,0.060531624573850015,3.4653957526923715,16.600329178494473,15.233682421025543,10.496421667482828
9222,L,298.86,309.38,1839,50.56,98.7,0,No_Failure,0.08563809664053317,3.2593357514394263,39.36759117776026,27.220181413218246,24.68276142385875
9223,L,299.76,309.76,1653,42.52,119.5,0,No_Failure,0.10428361106998889,2.8571324444806336,70.793082499919,52.795095761647566,34.811330688369175
9224,L,301.0,311.02,1714,36.81,168.0,0,No_Failure,0.1701407018111495,2.62867895036779,116.15730860879306,94.36840687717343,56.72600086039023
9225,M,295.65,304.71,1584,33.56,166.5,0,No_Failure,0.16186888673062383,2.75454682841948,120.2851344597931,89.13559064087437,42.3312790910966
9226,H,300.79,308.39,1513,45.11,231.6,1,Tool_Wear_Failure,0.28962041132332805,2.588286513406985,203.09947989397668,156.30658709534168,94.48036244494405
9227,L,300.62,312.67,1574,48.14,209.7,0,No_Failure,0.2437546146689948,2.7122638401632737,132.94520172645966,97.76402983442574,65.64186275065056
9228,M,300.12,309.16,1541,32.33,16.8,0,No_Failure,0.0572041936768795,3.488100138755452,12.351665971164302,10.079826702685176,8.773574695793826
9229,L,299.7,309.88,1645,45.65,121.6,0,No_Failure,0.1066907710281524,3.1793376482750215,63.53184265124116,47.410491996460536,28.665442097896307
9230,M,294.87,304.71,1324,42.51,104.8,0,No_Failure,0.09031472047110811,3.080584209723607,59.12461380917303,40.488691684023685,20.377538607293367
9231,L,299.12,310.02,1630,31.71,249.3,0,No_Failure,0.3310608270514009,2.52436888865053,251.38316932397603,189.250990718041,89.9432549334992
9232,L,303.58,313.69,1530,40.04,106.8,0,No_Failure,0.09291422823325458,2.9959822730004952,61.900933629448225,33.35843642660601,20.671628073710256
9233,H,300.03,310.18,1175,34.53,175.7,0,No_Failure,0.17878251952826377,2.435793573401606,109.42159845910697,69.52104740421413,45.65868389644385
9234,L,299.39,306.75,1515,52.4,71.1,0,No_Failure,0.06969885955237876,3.7619084046489117,31.9293000272451,23.719850295618055,12.823154328043262
9235,M,300.03,309.2,1265,33.51,156.7,0,No_Failure,0.15080381202551807,2.998301620778017,102.20729712611633,60.96285686747406,44.844877345074295
9236,L,300.71,311.45,1404,55.09,51.7,0,No_Failure,0.06283828429925518,3.459146696148521,19.994952379540972,20.35851348596908,8.527744072819214
9237,L,301.32,311.97,1471,41.31,150.9,0,No_Failure,0.14215082437586468,3.049460723302916,79.4189982577875,72.28320374489897,36.82506204247333
9238,L,299.54,308.59,1229,22.54,217.0,0,No_Failure,0.25579473493154026,2.5538805601854886,194.35821511517764,144.03194680255118,71.11293447355125
9239,L,300.85,309.27,1490,18.27,4.8,0,No_Failure,0.0575423054259003,3.168669485786707,16.212355654871956,12.29063629329296,8.415148771986727
9240,M,303.35,313.48,1512,37.91,129.1,0,No_Failure,0.11411900302077599,3.386267102294788,72.71687154743086,53.03984850237589,36.37367014269945
9241,L,302.01,309.11,1636,53.34,245.6,0,No_Failure,0.32229102907884716,2.459486308540894,212.0781155322471,155.98690117980047,93.48596583935627
9242,M,304.68,313.53,1418,52.31,42.8,0,No_Failure,0.058866728420289276,3.770872442462204,22.371071879929254,12.594300758628139,10.896604421934223
9243,M,298.69,310.45,1549,41.66,48.9,0,No_Failure,0.062040394149021676,3.717805901631998,24.55200626005739,14.946209321861307,13.51059540005948
9244,M,303.35,314.8,1483,32.63,120.7,0,No_Failure,0.1063994131705404,3.3519041795101416,70.6053846590803,38.728828078248135,29.72096106753632
9245,L,298.42,308.91,1425,35.83,217.7,0,No_Failure,0.26093941114443314,2.4295176374386966,206.18795106674585,143.81008695320378,61.944954146803674
9246,H,300.71,311.01,1199,42.07,145.7,0,No_Failure,0.13519600795744657,2.6975576838528412,87.81845534341305,55.94866118916283,42.068514880379716
9247,L,301.46,309.51,1480,50.87,127.2,0,No_Failure,0.1120782126996806,3.0299465999795574,71.05782801809701,55.25565202657326,25.227592869101393
9248,L,298.98,308.24,1634,45.69,21.7,0,No_Failure,0.05842619644467783,3.3693509485103212,15.262829720577255,14.804473431870806,8.082877512572631
9249,L,300.18,309.88,1332,49.68,240.5,1,Tool_Wear_Failure,0.3117814962879461,2.555803054193596,226.3226714852809,142.53180712222513,91.50002329261869
9250,L,301.82,311.1,1461,46.44,86.8,0,No_Failure,0.0776176006136484,3.412332772728514,44.763567082480975,28.607545392519622,18.00352238676363
9251,L,298.58,308.23,1487,49.39,63.0,0,No_Failure,0.06819417194501352,3.5369711946967226,35.22458161495652,19.473231517664118,15.839351240784735
9252,M,303.34,314.64,1698,17.39,105.9,0,No_Failure,0.09186153952618617,3.6999365806605335,56.843302914742004,41.776679038543065,29.64259567327411
9253,L,297.23,306.69,1505,31.07,103.5,0,No_Failure,0.09114254749820601,3.111471776207499,42.42993831931946,30.05808640850261,25.224836542338934
9254,L,303.88,313.54,1552,28.95,114.6,0,No_Failure,0.10344282420883658,2.7795343484600825,68.10780300347167,37.45601947386962,30.529183906091134
9255,M,302.0,312.74,1498,28.0,175.1,0,No_Failure,0.17983900078071685,2.9653855894518455,126.20119551890286,99.44585953202339,63.97963636692367
9256,L,299.82,308.4,1411,40.06,217.0,0,No_Failure,0.2602506393350445,2.6220976619924836,175.28931062532038,140.29628327673439,85.28515071555833
9257,L,299.19,308.35,1296,25.53,14.3,0,No_Failure,0.05933147293184698,3.6776516388045604,12.770308304081322,13.341840197068407,9.672546875049122
9258,L,298.99,308.25,1449,30.56,122.7,0,No_Failure,0.10922302631957621,2.9059725129824425,76.85440983288237,52.604413837252935,28.25317899995468
9259,M,299.73,309.78,1571,39.01,106.5,0,No_Failure,0.09534143429188839,3.3646810131974396,48.787411786126604,38.13409115032355,22.895737571960222
9260,L,299.9,309.56,1522,23.96,2.7,0,No_Failure,0.0563962860823355,3.0721510275191455,15.754266924605158,9.974762303464853,7.520189852903312
9261,L,302.51,312.2,1766,35.14,204.1,0,No_Failure,0.23276644045613967,2.5886374520498103,171.77113754088975,125.35801411509024,73.50350255384477
9262,L,303.94,313.27,1670,46.39,26.1,0,No_Failure,0.058689029268108435,3.072433370385379,18.441049294090853,15.272351912552129,11.648456399754163
9263,M,300.4,309.33,1723,27.75,31.7,0,No_Failure,0.059492264887393044,4.069878115155412,17.78733551982453,11.693440953701764,10.048495773311066
9264,M,298.31,308.92,1134,47.96,15.1,0,No_Failure,0.060032154514260486,3.0374399075412435,12.519966830667272,12.7310759267556,9.465718049963868
9265,M,298.91,308.57,1784,31.94,53.1,0,No_Failure,0.06430024864032204,3.4078854278814528,28.60071176197911,18.60003375125811,10.396858776850118
9266,L,299.63,310.25,1548,42.72,44.2,0,No_Failure,0.06287466519140562,3.2989793956033293,23.11164818055753,14.559066496310926,9.384850125235578
9267,L,297.94,306.83,1574,28.94,87.0,0,No_Failure,0.07991046661092338,3.2309152593756703,34.390594749581766,24.27153128261804,16.160081864794737
9268,L,297.64,306.98,1661,44.53,164.8,0,No_Failure,0.16588568679519192,2.615975276460619,125.43175337421752,66.78859307638406,56.14467664541151
9269,L,304.19,313.97,1504,36.96,13.6,0,No_Failure,0.057152280833998974,3.185510740786613,14.554630380492199,9.713760074246052,8.507278139397862
9270,L,300.61,310.48,1307,44.66,215.1,0,No_Failure,0.2549422657958145,2.585512227465585,146.93620431525613,100.61737696323172,84.73008511429016
9271,L,298.33,309.09,1761,34.55,81.6,0,No_Failure,0.07669302938143878,3.121336892973197,43.697119701132806,32.93953546564943,20.46063402386615
9272,L,301.63,311.2,1362,45.56,151.7,0,No_Failure,0.14660882518052484,2.716174318695536,107.7890800287722,76.53184254541938,44.68357024326755
9273,M,297.64,308.39,1323,48.47,6.0,0,No_Failure,0.0564324201057672,3.86100845158203,15.612108377197806,8.416814812011452,11.687907410663623
9274,L,297.81,308.18,1458,41.2,91.5,0,No_Failure,0.07892945556803545,3.1612244552972717,45.96437694526109,32.82263130266078,20.02920262632366
9275,M,298.39,308.29,1431,35.2,3.5,0,No_Failure,0.05769059613175336,3.652118162801954,12.14162901910024,11.06440206895017,4.3607125646028315
9276,L,303.31,312.36,1501,37.66,41.4,0,No_Failure,0.06171226925091415,3.177530638955272,21.31834984397874,16.781244870940718,7.343891507589678
9277,L,299.49,310.25,1482,27.36,112.0,0,No_Failure,0.09955823262785135,2.849810516825467,61.94528960015263,40.907747589464215,26.2530519975246
9278,L,295.12,304.19,1742,42.03,133.8,0,No_Failure,0.11971034877536478,2.965033983857679,62.6957815414021,59.81245309771641,34.56086288767452
9279,L,302.42,312.4,1583,46.23,38.2,0,No_Failure,0.06052625002193536,3.6183476505915264,19.15437693664757,18.032746443427364,11.131733469967315
9280,L,299.39,309.33,1346,55.66,186.3,0,No_Failure,0.2010413486437547,2.5176299410134453,139.37716372152536,104.97263308276648,68.51311236852777
9281,L,296.3,306.09,1370,53.08,47.3,0,No_Failure,0.06332106115139285,3.892806850672205,17.21860559734417,17.127501758431976,14.31989511689142
9282,H,299.37,308.98,1430,30.23,34.0,0,No_Failure,0.06030716921207204,2.972766822978173,19.75109988172428,13.63049999571038,11.636164138117994
9283,M,301.04,310.22,1431,42.12,86.4,0,No_Failure,0.08058554284381315,2.9961484331067294,42.16360647125251,34.79082057771621,17.28337609048326
9284,L,300.81,309.19,1407,38.67,137.9,0,No_Failure,0.12524455725788888,2.7633844238656584,63.832618847987916,65.62097235037498,36.1604373839771
9285,M,303.6,315.0,1302,52.18,250.2,1,Tool_Wear_Failure,0.3372206525686021,2.5271028712856083,214.31018419125866,176.81904863709352,115.69079449393381
9286,M,298.29,307.8,1552,32.91,107.7,0,No_Failure,0.0922724068326535,3.065251037867686,56.7566789836122,35.659031518308744,26.85757784703758
9287,M,300.09,309.97,1418,48.78,109.5,0,No_Failure,0.09420458843650265,3.0732357881504604,61.039578000907724,32.83098625118032,23.621007975223293
9288,M,298.6,308.47,1329,30.13,17.8,0,No_Failure,0.05611656322666122,3.3812812070590677,19.208879258008384,7.845779641451632,7.902252433445218
9289,L,296.92,308.01,1587,38.94,191.5,0,No_Failure,0.20682493581519198,2.8047181722194896,161.15466626629822,114.08276710800195,59.246501074498
9290,L,301.77,313.7,1653,31.15,45.4,0,No_Failure,0.06158719657085617,3.580715515933334,22.73583150906752,18.228829690367863,10.326755660064391
9291,L,300.93,311.09,1456,20.35,186.2,0,No_Failure,0.1987859405667856,2.6457651397531654,151.54806442208155,107.9523228639844,67.1420732529977
9292,L,300.57,310.41,1821,30.96,227.7,0,No_Failure,0.28262021525877706,2.4756701642933296,224.4890134806053,139.2562700483952,90.4587317624787
9293,L,300.85,309.73,1899,37.42,192.1,0,No_Failure,0.20974627992275938,2.721221333991921,154.06534091224805,113.479900319661,68.00969838994311
9294,L,298.63,307.19,1589,54.26,160.6,0,No_Failure,0.15663971526880158,2.843848288449127,114.93363387457285,80.58017276218635,47.465126583969706
9295,H,297.99,306.21,1416,29.13,156.0,0,No_Failure,0.15026936075045286,2.639395050649499,107.31568369629174,63.57404703089932,46.8950485018775
9296,H,300.08,309.28,1548,33.94,118.4,0,No_Failure,0.10402426710655448,3.144229779712745,67.81774670259001,42.35407549390274,30.221096097197815
9297,M,302.32,310.23,1280,25.6,39.1,0,No_Failure,0.060380173850838714,3.6812624343957623,15.466336039385137,16.708061089589165,10.071923132947221
9298,M,303.22,314.29,1343,51.55,197.7,0,No_Failure,0.21828748443052287,2.5033159287591262,141.19205651995844,122.96761539544059,71.9161089607155
9299,H,301.59,312.01,1197,35.4,124.3,0,No_Failure,0.11057884017960676,2.9305922919657985,71.9342006004808,39.390658689558485,34.961503442684695
9300,L,300.06,309.81,1387,36.62,156.4,0,No_Failure,0.14972547102229747,2.611006376790631,109.49538976855015,83.28161349805795,43.260113038689525
9301,L,300.54,311.65,1278,36.52,93.5,0,No_Failure,0.08194942029379877,3.2466615332135893,43.626240717705926,33.2854527352567,19.332807825563332
9302,L,300.02,308.95,1612,20.49,50.2,0,No_Failure,0.061705188991686186,3.4121456059356987,20.627165113574783,14.166079597696625,12.35577643244617
9303,M,297.95,307.13,1365,25.33,204.6,0,No_Failure,0.23054147783250892,2.6446137488640904,166.38206952110647,127.3035399862798,70.28577494172767
9304,L,300.05,308.12,1550,30.48,85.6,0,No_Failure,0.07865389653357648,2.927151187763257,47.289214470978564,22.56615228467593,20.95912090271749
9305,M,297.33,308.1,1635,46.16,219.7,0,No_Failure,0.2670425868420464,2.564591508202429,179.27411724846962,137.1372644030696,76.6298338940396
9306,L,299.75,308.94,1711,15.01,241.4,1,Tool_Wear_Failure,0.311585623682555,2.447463869951221,201.9567940931309,159.5559364556296,104.59919338555582
9307,L,303.27,313.29,1436,45.41,207.5,0,No_Failure,0.23838932265919158,2.4274279841562443,147.8714694691768,118.7599207646519,74.4760136220552
9308,M,301.65,312.65,1556,43.43,35.0,0,No_Failure,0.06169543839008933,3.575318500953623,21.470893259712312,16.459737311450024,11.715424967925784
9309,L,298.15,309.52,1562,21.85,213.8,0,No_Failure,0.2538262795212383,2.6509103318535603,193.5299873816147,144.8980928358361,83.9499995845689
9310,L,299.86,309.83,1729,36.83,129.8,0,No_Failure,0.1163131816693046,3.0123616008517815,80.4753023325628,43.20433088518126,27.589769228792928
9311,L,298.33,308.72,1641,51.64,60.4,0,No_Failure,0.06417769308415251,3.0138822478179175,22.262587893171826,16.443673119043776,12.853389126119643
9312,L,299.87,308.97,1735,29.29,23.3,0,No_Failure,0.058706087935483854,2.896885428914082,16.544362286398947,11.474845130807232,8.247380421231853
9313,M,302.08,313.77,1200,34.48,72.6,0,No_Failure,0.07250360337633117,2.9939905356629093,32.44838381279546,23.817520845378198,16.795211675927867
9314,L,301.31,311.14,1380,67.61,34.4,0,No_Failure,0.057884623069033,3.8460920337266606,15.834887909520187,11.615388187720633,11.3817236998616
9315,L,304.97,315.05,1686,43.26,6.4,0,No_Failure,0.059217148644478454,3.3727693365216704,15.078890103941184,14.004831553686337,8.10026172674066
9316,L,302.38,311.98,1605,37.42,246.9,0,No_Failure,0.3232573608949429,2.347809581109295,188.41358808971808,183.1169815003616,111.99377079787774
9317,M,300.41,311.61,1477,35.23,210.9,0,No_Failure,0.24712432131656745,2.628415942725145,158.43384000290837,136.7832488401624,63.87943000294454
9318,L,301.35,311.55,1415,43.73,184.7,0,No_Failure,0.1997797373100959,2.8872834433628247,146.81706642504955,94.33009988137162,62.939387096826295
9319,M,299.6,310.36,1642,46.85,51.3,0,No_Failure,0.06226691570319681,3.589364943606254,21.699083378913834,14.302703888995058,9.469765740790312
9320,M,297.74,308.1,1144,18.44,9.9,1,Power_Failure,0.05633583846543775,3.4045792828167376,14.325296018366078,12.624816505239881,6.114161829194251
9321,L,302.61,312.39,1643,17.66,121.3,0,No_Failure,0.10740848846537117,3.0680342480180207,58.2107609387915,45.97356602402179,30.798992938310814
9322,M,302.02,312.95,1516,30.02,188.4,0,No_Failure,0.2046922505138757,2.689242528973856,148.96905274573533,113.38843800428697,66.85269266207966
