UDI,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,Failure_type
9489,L,303.44,314.77,1376,27.31,141.9,0,No_Failure
9490,L,302.84,312.01,1461,35.73,206.2,0,No_Failure
9491,L,298.07,308.86,1302,38.76,90.0,0,No_Failure
9492,L,302.26,312.45,1581,23.53,4.8,0,No_Failure
9493,L,300.78,310.81,1375,32.88,11.7,0,No_Failure
9494,L,298.69,310.18,1606,39.32,198.9,0,No_Failure
9495,M,299.58,307.32,1499,60.12,105.7,0,No_Failure
9496,L,298.58,308.38,1325,43.71,244.1,0,No_Failure
9497,L,300.07,308.99,1750,41.58,207.6,0,No_Failure
9498,L,298.54,306.58,1755,56.91,4.0,0,No_Failure
9499,H,297.94,306.75,1552,45.88,222.5,0,No_Failure
9500,L,300.96,310.98,1457,47.29,53.2,0,No_Failure
9501,L,301.26,310.53,1310,35.93,121.6,0,No_Failure
9502,M,299.62,310.52,1693,27.35,129.5,0,No_Failure
9503,L,302.74,312.52,1648,42.62,14.9,0,No_Failure
9504,H,299.48,309.15,1353,58.22,36.4,0,No_Failure
9505,L,299.39,309.07,1376,55.13,105.8,0,No_Failure
9506,L,301.32,311.22,1582,46.58,160.7,0,No_Failure
9507,L,299.74,309.32,1288,33.13,66.1,0,No_Failure
9508,M,300.17,309.32,1387,24.49,134.6,0,No_Failure
9509,L,294.96,305.95,1313,31.78,94.8,0,No_Failure
9510,L,300.03,309.41,1318,42.18,157.6,0,No_Failure
9511,L,296.35,305.96,1370,35.29,106.1,0,No_Failure
9512,L,297.56,307.99,1663,50.02,212.9,0,No_Failure
9513,L,297.33,307.65,1184,25.11,245.9,1,Tool_Wear_Failure
9514,M,297.91,307.02,1578,38.71,231.3,0,No_Failure
9515,M,298.9,309.66,1546,32.33,45.2,0,No_Failure
9516,L,299.03,309.56,1674,49.91,114.3,0,No_Failure
9517,L,301.33,311.51,1546,45.43,114.7,0,No_Failure
9518,M,300.44,310.01,1432,31.69,213.1,0,No_Failure
9519,L,296.2,305.79,1353,48.54,89.3,0,No_Failure
9520,L,300.17,309.96,1678,23.77,137.4,0,No_Failure
9521,L,300.64,309.4,1589,22.14,152.3,0,No_Failure
9522,M,299.34,309.3,1411,31.15,30.9,0,No_Failure
9523,H,299.88,310.77,1664,20.17,144.5,0,No_Failure
9524,M,300.38,311.26,1420,38.87,64.7,0,No_Failure
9525,L,301.53,311.15,1500,39.19,51.7,0,No_Failure
9526,L,296.85,307.91,1391,35.94,62.6,0,No_Failure
9527,M,299.51,311.42,1596,45.39,27.8,0,No_Failure
9528,L,303.02,312.7,1321,32.77,17.4,0,No_Failure
9529,H,302.83,313.52,1446,27.02,166.7,0,No_Failure
9530,H,301.7,309.44,1382,32.03,240.2,1,Tool_Wear_Failure
9531,L,301.07,309.82,1547,27.8,172.0,0,No_Failure
9532,H,303.31,313.4,1570,33.88,83.0,0,No_Failure
9533,L,303.84,312.83,1301,45.96,83.8,0,No_Failure
9534,M,299.74,311.78,1573,22.44,138.3,0,No_Failure
9535,L,298.06,308.66,1234,36.6,216.6,0,No_Failure
9536,L,299.46,310.43,1895,49.58,50.6,0,No_Failure
9537,M,306.19,316.16,1408,50.72,120.1,0,No_Failure
9538,M,296.86,305.86,1689,33.18,127.7,0,No_Failure
9539,L,299.06,308.54,1536,62.13,232.8,1,Overstrain_Failure
9540,L,297.17,307.43,1544,29.48,134.0,0,No_Failure
9541,L,300.25,309.61,1290,37.72,195.2,0,No_Failure
9542,L,297.59,308.27,1652,28.3,22.0,1,Random_Failure
9543,L,299.78,310.49,1509,44.33,81.7,0,No_Failure
9544,L,296.1,306.1,1585,68.01,152.9,1,Power_Failure
9545,L,301.24,309.41,1484,58.44,169.4,0,No_Failure
9546,L,302.44,314.16,1523,48.46,221.3,0,No_Failure
9547,L,299.23,309.02,1340,33.93,147.6,0,No_Failure
9548,L,299.73,312.44,1472,38.32,72.4,0,No_Failure
9549,L,299.67,310.33,1424,51.16,134.8,0,No_Failure
9550,H,300.36,310.15,1373,47.5,182.9,0,No_Failure
9551,L,299.92,310.37,1524,40.83,196.1,0,No_Failure
9552,H,301.54,309.52,1565,41.42,241.1,1,Tool_Wear_Failure
9553,M,302.47,313.49,1545,50.56,50.7,0,No_Failure
9554,M,298.37,310.94,1482,53.03,168.2,0,No_Failure
9555,M,299.38,307.29,1574,24.99,53.1,0,No_Failure
9556,M,301.8,311.52,1544,42.27,82.5,0,No_Failure
9557,L,297.16,307.05,1518,45.78,35.7,0,No_Failure
9558,L,296.06,306.93,1530,34.68,193.2,0,No_Failure
9559,M,300.45,312.56,1713,52.79,231.5,1,Tool_Wear_Failure
9560,L,300.99,311.38,1283,37.11,7.5,0,No_Failure
9561,M,298.56,310.7,1443,53.07,206.4,0,No_Failure
9562,L,298.84,309.01,1561,36.32,60.4,0,No_Failure
9563,M,298.48,308.93,1215,42.59,124.7,0,No_Failure
9564,L,298.27,308.59,1749,42.37,187.1,0,No_Failure
9565,L,301.39,312.61,1546,56.63,126.7,0,No_Failure
9566,L,297.64,307.22,1672,47.41,57.8,0,No_Failure
9567,M,299.47,310.29,1702,35.42,229.5,0,No_Failure
9568,M,298.19,306.96,1574,37.28,151.4,0,No_Failure
9569,L,297.09,306.8,1098,37.24,232.8,0,No_Failure
9570,M,301.74,311.1,1527,40.18,214.7,0,No_Failure
9571,L,298.96,309.05,1538,30.55,219.1,0,No_Failure
9572,L,300.38,310.06,1304,39.19,90.4,0,No_Failure
9573,L,296.98,308.12,1178,53.68,246.8,0,No_Failure
9574,L,298.52,307.64,1583,53.24,213.1,0,No_Failure
9575,L,301.51,309.78,1275,24.35,84.4,0,No_Failure
9576,L,305.17,313.82,1871,22.77,224.1,0,No_Failure
9577,M,296.05,307.04,1547,34.07,191.8,0,No_Failure
9578,M,299.6,308.63,1743,22.21,184.3,0,No_Failure
9579,L,300.82,311.22,1506,27.37,1.6,0,No_Failure
9580,L,298.77,308.47,1635,43.51,5.6,0,No_Failure
9581,L,301.7,312.52,1510,39.62,173.7,0,No_Failure
9582,L,298.27,308.04,1681,22.79,69.7,0,No_Failure
9583,L,300.31,313.07,1133,51.7,14.6,0,No_Failure
9584,L,298.96,310.85,1660,35.78,71.5,0,No_Failure
9585,H,302.44,312.12,1620,34.82,214.5,0,No_Failure
9586,M,298.65,308.2,1472,50.17,120.7,0,No_Failure
9587,L,299.3,312.43,1426,44.11,153.9,0,No_Failure
9588,L,301.89,310.81,1446,39.58,200.1,0,No_Failure
9589,L,297.94,307.89,1551,35.05,80.8,0,No_Failure
9590,M,300.14,310.16,1719,45.7,5.8,0,No_Failure
9591,L,296.35,306.35,1404,35.67,80.8,0,No_Failure
9592,L,297.82,306.09,1194,37.72,239.2,0,No_Failure
9593,M,300.76,311.26,1947,28.24,123.6,0,No_Failure
9594,L,298.02,307.05,1621,51.43,142.5,0,No_Failure
9595,L,298.91,310.35,1430,55.53,190.1,0,No_Failure
9596,L,300.99,309.53,1714,42.12,28.7,0,No_Failure
9597,L,298.84,308.9,1668,35.14,183.5,0,No_Failure
9598,L,301.65,309.43,1589,49.35,74.4,0,No_Failure
9599,L,300.43,308.28,1414,45.89,97.0,0,No_Failure
9600,L,300.87,310.03,1620,35.56,67.4,0,No_Failure
9601,L,302.48,311.78,1696,51.51,38.4,0,No_Failure
9602,M,300.64,312.11,1190,35.76,93.4,0,No_Failure
9603,L,303.08,313.04,1540,27.14,23.7,0,No_Failure
9604,L,301.82,313.11,1554,39.34,211.2,0,No_Failure
9605,M,298.95,308.57,1548,50.84,79.5,0,No_Failure
9606,M,302.59,313.19,1508,41.03,166.4,0,No_Failure
9607,M,300.53,309.8,1713,28.27,77.2,0,No_Failure
9608,L,299.21,308.42,1462,35.97,52.7,0,No_Failure
9609,L,300.56,308.74,1499,51.96,178.4,0,No_Failure
9610,M,302.22,312.56,1557,42.74,159.0,0,No_Failure
9611,M,300.91,311.17,1468,39.81,57.5,0,No_Failure
9612,L,303.64,314.42,1251,38.7,153.0,0,No_Failure
9613,H,302.17,312.39,1539,50.8,6.3,0,No_Failure
9614,L,301.05,313.07,1541,50.15,44.2,0,No_Failure
9615,H,297.95,308.12,1434,25.99,186.9,0,No_Failure
9616,M,299.64,310.63,1476,49.4,105.5,0,No_Failure
9617,M,300.14,309.82,1000,45.16,53.9,0,No_Failure
9618,H,301.39,310.48,1718,55.93,131.5,0,No_Failure
9619,M,301.27,311.99,1662,39.31,119.3,0,No_Failure
9620,L,300.34,310.25,1259,51.35,158.5,0,No_Failure
9621,L,300.24,311.07,1378,44.69,18.1,0,No_Failure
9622,L,301.44,311.79,1761,28.86,204.8,0,No_Failure
9623,L,298.28,307.49,1292,50.21,14.6,0,No_Failure
9624,M,303.39,314.47,1586,48.09,116.5,0,No_Failure
9625,L,295.91,305.03,1411,33.5,177.6,0,No_Failure
9626,L,302.91,313.54,1574,42.9,86.2,0,No_Failure
9627,L,299.91,311.19,1509,61.08,227.5,1,Tool_Wear_Failure
9628,M,302.01,311.62,1449,35.17,191.8,0,No_Failure
9629,L,300.73,311.88,1570,47.26,106.5,0,No_Failure
9630,L,300.69,311.09,1411,29.05,46.0,0,No_Failure
9631,L,301.11,311.96,1179,34.3,10.9,0,No_Failure
9632,M,301.62,310.78,1333,48.11,203.4,0,No_Failure
9633,L,299.34,309.56,1311,42.57,48.6,0,No_Failure
9634,M,302.07,310.66,1211,37.99,70.4,0,No_Failure
9635,L,297.83,309.54,1566,57.02,2.6,0,No_Failure
9636,L,299.99,307.98,1469,30.78,4.6,0,No_Failure
9637,H,301.67,311.32,1564,38.54,62.6,0,No_Failure
9638,L,301.99,311.06,1594,44.92,218.2,0,No_Failure
9639,L,300.92,311.6,1636,31.28,195.2,0,No_Failure
9640,L,299.21,311.14,1573,45.09,192.5,0,No_Failure
9641,L,301.79,312.45,1324,50.75,206.8,0,No_Failure
9642,L,298.66,311.62,1604,38.85,46.7,0,No_Failure
9643,L,303.5,312.12,1540,33.15,244.8,0,No_Failure
9644,L,299.83,308.53,1894,36.88,58.0,0,No_Failure
9645,L,296.92,306.03,1501,13.22,37.5,1,Power_Failure
9646,M,297.61,307.73,1569,50.06,76.7,0,No_Failure
9647,M,300.09,309.06,1483,42.65,135.6,0,No_Failure
9648,L,300.28,309.53,1509,38.24,31.1,0,No_Failure
9649,L,303.94,314.56,1497,23.33,184.7,0,No_Failure
9650,L,297.92,306.68,1422,51.09,92.9,0,No_Failure
9651,L,300.08,308.95,1532,35.62,142.1,0,No_Failure
9652,L,297.88,307.48,1612,45.65,183.6,0,No_Failure
9653,L,299.01,308.71,1424,39.89,225.5,1,Tool_Wear_Failure
9654,L,303.37,314.38,1650,23.85,204.8,0,No_Failure
9655,L,297.73,306.83,1629,52.69,134.4,0,No_Failure
9656,L,301.17,310.45,1342,50.79,247.8,0,No_Failure
9657,H,300.79,311.37,1327,47.64,137.4,0,No_Failure
9658,L,299.95,310.75,1581,43.15,134.0,0,No_Failure
9659,M,301.04,312.47,1394,28.03,42.6,0,No_Failure
9660,M,297.68,308.15,1312,48.69,40.2,0,No_Failure
9661,L,303.31,313.44,1809,62.05,42.2,1,Power_Failure
9662,L,303.85,314.42,1326,41.16,148.0,0,No_Failure
9663,L,300.09,309.83,1226,41.36,103.8,0,No_Failure
9664,L,304.85,314.57,1359,28.98,96.5,0,No_Failure
9665,L,299.2,307.43,1542,19.3,31.9,0,No_Failure
9666,M,300.8,311.69,1513,36.41,98.3,0,No_Failure
9667,L,302.86,313.08,1840,54.82,94.5,1,Power_Failure
9668,L,299.08,309.86,1362,53.44,155.2,0,No_Failure
9669,M,297.24,304.42,1543,39.35,100.1,0,No_Failure
9670,M,296.78,306.73,1703,44.3,107.7,0,No_Failure
9671,L,304.12,313.27,1381,27.82,68.1,0,No_Failure
9672,M,298.94,310.44,1627,41.11,35.9,0,No_Failure
9673,L,299.63,310.24,1170,34.76,75.0,0,No_Failure
9674,L,297.77,308.01,1817,40.55,10.7,0,No_Failure
9675,L,301.9,311.46,1679,37.25,50.9,0,No_Failure
9676,L,298.44,308.83,1377,37.07,81.2,0,No_Failure
9677,H,299.02,308.09,1649,49.96,41.4,0,No_Failure
9678,L,300.6,310.5,1736,59.64,166.2,1,Power_Failure
9679,L,297.87,307.29,1268,38.31,70.2,0,No_Failure
9680,L,299.64,311.91,1392,54.19,153.9,0,No_Failure
9681,L,302.8,314.27,1742,27.58,161.0,0,No_Failure
9682,L,300.86,311.92,1512,39.08,111.8,0,No_Failure
9683,L,300.26,308.77,1579,27.04,112.3,0,No_Failure
9684,M,300.43,311.29,1513,36.88,148.4,0,No_Failure
9685,L,299.22,309.41,1660,47.16,65.6,0,No_Failure
9686,L,303.99,315.22,1592,51.19,5.3,0,No_Failure
9687,L,298.38,308.7,1519,32.21,161.3,0,No_Failure
9688,L,300.42,310.42,1122,44.58,152.1,0,No_Failure
9689,L,300.23,310.46,1615,52.3,119.1,0,No_Failure
9690,M,302.02,310.21,1631,50.88,221.9,0,No_Failure
9691,H,302.21,311.44,1277,42.59,132.2,0,No_Failure
9692,L,299.94,310.31,1289,34.11,75.9,0,No_Failure
9693,L,300.58,311.72,1593,33.11,178.4,0,No_Failure
9694,M,300.66,310.11,1535,31.57,243.6,1,Tool_Wear_Failure
9695,L,295.46,305.41,1145,39.68,184.2,0,No_Failure
9696,L,296.82,305.22,1352,31.77,227.2,0,No_Failure
9697,L,298.79,310.25,1556,46.78,28.2,0,No_Failure
9698,M,298.88,309.99,1622,42.28,33.2,0,No_Failure
9699,L,297.6,308.25,1395,41.83,38.7,0,No_Failure
9700,M,301.5,311.91,1473,21.6,178.7,0,No_Failure
9701,M,300.0,311.56,1342,40.28,100.4,0,No_Failure
9702,L,299.57,308.77,1738,35.41,119.4,0,No_Failure
9703,M,297.49,306.57,1531,61.66,68.5,0,No_Failure
9704,M,299.91,310.97,1380,27.2,187.0,0,No_Failure
9705,L,294.75,305.74,1292,37.95,211.3,0,No_Failure
9706,L,299.67,308.48,1272,43.83,40.1,0,No_Failure
9707,L,300.13,309.6,1826,30.27,48.2,0,No_Failure
9708,L,300.48,312.17,1469,59.28,84.9,0,No_Failure
9709,L,296.87,307.28,1428,59.49,70.0,0,No_Failure
9710,L,300.45,311.24,1462,31.42,132.9,0,No_Failure
9711,L,297.92,306.76,1387,34.08,188.1,0,No_Failure
9712,M,298.38,309.03,1481,61.47,201.3,0,No_Failure
9713,L,301.44,310.02,1506,53.95,52.1,0,No_Failure
9714,L,304.03,312.05,1503,36.31,43.9,0,No_Failure
9715,L,300.1,310.83,1273,44.31,90.9,0,No_Failure
9716,L,298.37,309.8,1661,26.13,36.9,0,No_Failure
9717,L,300.38,310.12,1400,61.97,22.9,0,No_Failure
9718,L,301.88,311.33,1381,40.73,60.6,0,No_Failure
9719,L,301.24,312.95,1373,45.86,98.5,0,No_Failure
9720,M,305.49,315.29,1311,30.65,150.0,0,No_Failure
9721,M,298.57,308.5,1548,28.64,183.8,0,No_Failure
9722,L,300.5,312.2,1661,44.51,55.7,0,No_Failure
9723,M,303.1,312.74,1370,59.16,207.7,0,No_Failure
9724,M,302.97,312.32,1168,34.6,11.4,0,No_Failure
9725,L,296.1,306.92,1315,30.21,111.0,0,No_Failure
9726,H,299.99,309.28,1419,43.05,163.3,0,No_Failure
9727,M,302.97,312.82,1278,56.37,75.8,0,No_Failure
9728,L,305.78,314.46,1392,33.61,170.9,0,No_Failure
9729,L,301.41,311.59,1401,37.5,216.8,0,No_Failure
9730,L,299.26,309.33,1497,48.37,22.3,0,No_Failure
9731,L,297.98,308.95,1238,49.44,128.1,0,No_Failure
9732,M,304.44,315.29,1604,37.16,7.7,0,No_Failure
9733,L,301.46,312.01,1799,50.97,69.9,0,No_Failure
9734,M,298.3,308.7,1757,45.29,37.2,0,No_Failure
9735,M,299.59,309.52,1395,40.16,159.1,0,No_Failure
9736,M,300.62,311.23,1620,49.02,65.2,0,No_Failure
9737,M,301.09,309.98,1599,47.65,73.6,0,No_Failure
9738,L,298.2,305.85,1492,29.53,51.4,0,No_Failure
9739,L,298.77,309.93,1532,54.84,61.0,0,No_Failure
9740,M,296.69,307.37,1623,43.45,59.3,0,No_Failure
9741,L,302.08,311.95,1659,53.76,174.5,0,No_Failure
9742,L,299.32,310.39,1354,40.52,239.0,1,Tool_Wear_Failure
9743,M,300.93,310.2,1635,42.48,125.6,0,No_Failure
9744,M,302.84,312.14,1800,43.99,153.1,0,No_Failure
9745,L,300.44,309.6,1659,45.47,204.5,0,No_Failure
9746,M,299.77,310.34,1777,55.28,122.0,0,No_Failure
9747,M,300.39,308.8,1035,44.66,78.5,0,No_Failure
9748,L,300.13,309.36,1607,39.72,237.7,0,No_Failure
9749,L,302.49,312.78,1548,50.1,226.5,1,Tool_Wear_Failure
9750,H,300.62,309.42,1685,44.3,60.1,0,No_Failure
9751,L,298.91,308.25,1297,69.56,175.8,0,No_Failure
9752,L,302.1,309.88,1409,42.91,161.8,0,No_Failure
9753,L,302.46,313.07,1662,52.38,162.4,0,No_Failure
9754,M,297.32,306.64,1309,48.82,210.7,0,No_Failure
9755,L,303.07,311.97,1544,19.5,168.5,0,No_Failure
9756,L,300.73,309.43,1497,32.63,129.5,0,No_Failure
9757,L,300.57,310.15,1465,35.61,211.5,0,No_Failure
9758,H,302.01,310.43,1603,25.0,71.2,0,No_Failure
9759,L,298.87,310.81,1299,36.05,169.8,0,No_Failure
9760,L,301.91,309.52,1360,26.29,175.4,0,No_Failure
9761,H,299.25,308.8,1475,28.91,222.6,0,No_Failure
9762,L,297.05,307.16,1284,42.42,249.6,1,Tool_Wear_Failure
9763,H,298.0,307.23,1722,59.19,144.4,1,Power_Failure
9764,H,301.13,311.35,1356,26.38,126.1,0,No_Failure
9765,M,298.11,307.31,1642,27.85,153.2,0,No_Failure
9766,L,303.22,314.75,1342,34.67,164.7,0,No_Failure
9767,M,302.38,311.26,1627,38.53,181.2,0,No_Failure
9768,M,302.67,310.32,1210,24.58,73.3,1,Heat_Dissipation_Failure
9769,H,300.25,308.95,1754,33.01,126.8,0,No_Failure
9770,L,300.52,310.9,1704,32.09,92.7,0,No_Failure
9771,M,297.61,307.49,1401,43.18,12.7,0,No_Failure
9772,L,301.99,312.74,1351,44.26,152.4,0,No_Failure
9773,L,300.76,311.26,1582,38.47,218.7,0,No_Failure
9774,L,301.13,310.5,1225,36.22,230.4,0,No_Failure
9775,M,303.38,312.89,1506,32.9,132.4,0,No_Failure
9776,L,298.79,308.4,1355,40.52,191.5,0,No_Failure
9777,L,299.75,311.63,1454,30.24,178.1,0,No_Failure
9778,H,300.65,311.34,1384,55.47,62.2,0,No_Failure
9779,L,298.13,310.02,1356,25.02,15.7,0,No_Failure
9780,M,299.62,310.47,1807,33.44,190.0,0,No_Failure
9781,L,300.99,310.92,1640,48.68,70.7,0,No_Failure
9782,L,299.35,308.33,1234,36.01,137.3,0,No_Failure
9783,M,302.62,312.82,1342,46.72,134.0,0,No_Failure
9784,H,296.98,306.92,1654,57.17,209.5,0,No_Failure
9785,L,302.25,312.15,1674,48.33,161.2,0,No_Failure
9786,M,301.32,311.11,1251,27.98,214.8,0,No_Failure
9787,L,298.86,306.81,1626,28.46,188.1,0,No_Failure
9788,L,298.15,309.41,1548,38.13,250.0,1,Tool_Wear_Failure
9789,L,295.84,305.79,1150,44.43,216.0,0,No_Failure
9790,L,298.41,307.0,1427,52.06,52.8,0,No_Failure
9791,L,302.09,312.58,1475,32.15,240.3,0,No_Failure
9792,L,299.89,309.03,1509,35.15,85.0,0,No_Failure
9793,L,302.33,312.89,1262,37.49,152.0,0,No_Failure
9794,L,298.76,309.64,1363,37.29,235.3,0,No_Failure
9795,L,301.41,312.43,1388,54.96,53.5,0,No_Failure
9796,L,298.57,308.4,1404,38.96,214.3,0,No_Failure
9797,H,298.07,307.66,1407,41.53,243.3,1,Tool_Wear_Failure
9798,M,299.79,309.16,1476,49.11,216.4,0,No_Failure
9799,L,298.67,307.95,1556,55.91,204.8,0,No_Failure
9800,H,296.91,306.9,1819,39.65,71.2,0,No_Failure
9801,M,299.64,309.43,1657,52.59,104.8,0,No_Failure
9802,L,300.21,309.39,1737,58.28,190.1,1,Power_Failure
9803,L,302.54,311.39,1413,38.9,29.5,0,No_Failure
9804,M,301.87,311.76,1319,34.36,225.1,1,Tool_Wear_Failure
9805,L,302.44,312.01,1644,61.87,52.6,1,Power_Failure
9806,M,301.44,310.3,1497,51.21,144.2,0,No_Failure
9807,M,300.67,311.5,1631,40.12,29.3,0,No_Failure
9808,M,297.54,309.31,1341,46.5,49.3,0,No_Failure
9809,H,300.3,311.26,1617,29.55,151.4,0,No_Failure
9810,L,301.19,310.47,1468,51.09,158.7,0,No_Failure
9811,L,302.91,312.86,1417,22.0,67.4,0,No_Failure
9812,M,301.37,312.91,1434,50.71,32.8,0,No_Failure
9813,L,302.48,311.31,1588,32.78,137.4,1,Random_Failure
9814,M,297.94,308.72,1639,23.46,213.2,0,No_Failure
9815,H,299.35,307.9,1434,19.99,55.4,0,No_Failure
9816,M,300.86,312.54,1562,35.24,175.9,0,No_Failure
9817,L,302.32,311.89,1561,47.11,96.5,0,No_Failure
9818,L,299.71,311.94,1633,26.1,235.8,0,No_Failure
9819,L,299.84,311.56,1678,27.64,20.6,0,No_Failure
9820,L,301.37,311.27,1826,35.06,10.0,0,No_Failure
9821,M,297.75,307.03,1416,48.08,34.1,0,No_Failure
9822,M,303.21,313.41,1763,49.33,198.6,0,No_Failure
9823,M,298.24,308.06,1521,41.4,233.7,0,No_Failure
9824,L,296.16,305.76,1303,49.83,205.6,0,No_Failure
9825,L,300.02,308.36,1383,46.88,179.5,0,No_Failure
9826,M,303.4,312.88,1584,35.83,17.4,0,No_Failure
9827,L,301.17,310.06,1630,49.1,53.5,0,No_Failure
9828,L,301.5,312.05,1317,27.16,233.8,1,Tool_Wear_Failure
9829,M,300.08,311.07,1363,44.86,158.7,0,No_Failure
9830,M,299.7,310.44,1404,28.34,120.1,0,No_Failure
9831,L,296.91,307.25,1345,41.43,163.1,0,No_Failure
9832,M,295.48,304.63,1162,52.19,47.6,0,No_Failure
9833,L,300.39,310.6,1101,42.13,223.2,0,No_Failure
9834,H,302.63,313.42,1431,39.87,169.1,0,No_Failure
9835,L,300.69,310.1,1545,42.26,117.8,0,No_Failure
9836,L,301.25,311.37,1618,46.63,114.3,0,No_Failure
9837,M,303.17,313.02,1255,61.34,208.6,0,No_Failure
9838,L,300.66,312.32,1258,46.52,77.0,0,No_Failure
9839,M,299.75,310.61,1405,34.97,37.3,0,No_Failure
9840,M,298.36,308.97,1501,37.91,49.4,0,No_Failure
9841,M,304.04,312.33,1682,30.99,23.3,0,No_Failure
9842,H,301.05,311.23,1629,27.61,132.0,0,No_Failure
9843,L,298.11,307.96,1434,15.68,169.3,1,Power_Failure
9844,M,297.66,307.49,1565,35.38,236.5,0,No_Failure
9845,L,302.51,310.94,1348,25.96,187.7,0,No_Failure
9846,L,297.93,306.84,1513,40.97,145.8,0,No_Failure
9847,M,303.71,313.64,1489,34.91,219.0,0,No_Failure
9848,L,294.49,305.6,1753,29.14,223.1,0,No_Failure
9849,L,302.85,312.25,1589,18.96,178.1,0,No_Failure
9850,L,300.97,310.57,1361,36.51,14.1,0,No_Failure
9851,M,300.24,312.02,1363,22.48,75.9,0,No_Failure
9852,H,299.65,309.35,1440,47.06,89.0,0,No_Failure
9853,L,303.78,313.65,1218,42.55,249.3,0,No_Failure
9854,L,301.41,311.3,1459,37.73,116.0,0,No_Failure
9855,M,298.19,306.85,1474,54.51,193.5,0,No_Failure
9856,L,296.56,307.13,1584,40.1,203.4,0,No_Failure
9857,L,300.35,309.7,1610,43.86,163.3,0,No_Failure
9858,L,300.0,309.97,1518,46.87,4.6,0,No_Failure
9859,L,296.96,307.4,1207,34.83,4.8,0,No_Failure
9860,L,299.89,311.83,1280,34.89,204.7,0,No_Failure
9861,M,298.85,307.53,1391,40.41,187.8,0,No_Failure
9862,L,300.02,310.88,1617,26.53,134.0,0,No_Failure
9863,H,301.45,312.32,1611,57.85,67.2,0,No_Failure
9864,M,302.99,312.35,1455,41.61,24.7,0,No_Failure
9865,M,301.82,312.42,1925,37.99,44.1,0,No_Failure
9866,L,298.56,310.2,1781,60.86,145.1,1,Power_Failure
9867,L,300.74,309.97,1723,28.99,136.5,0,No_Failure
9868,L,300.13,310.37,1626,55.36,235.3,1,Tool_Wear_Failure
9869,H,297.34,307.74,1583,48.13,244.3,1,Tool_Wear_Failure
9870,L,300.8,311.33,1569,51.17,144.0,0,No_Failure
9871,L,303.71,314.48,1175,38.24,210.4,0,No_Failure
9872,L,300.06,310.23,1311,40.56,203.1,0,No_Failure
9873,L,296.81,307.33,1460,36.57,188.1,0,No_Failure
9874,L,300.06,309.15,1523,49.96,109.3,0,No_Failure
9875,L,297.57,307.74,1478,43.92,97.4,0,No_Failure
9876,L,301.73,311.25,1549,34.42,66.0,0,No_Failure
9877,L,301.05,309.82,1121,34.87,234.3,0,No_Failure
9878,L,299.66,309.15,1591,39.85,208.6,0,No_Failure
9879,M,299.34,309.61,1511,36.68,47.3,0,No_Failure
9880,L,299.58,310.01,1466,54.42,63.1,0,No_Failure
9881,L,300.02,308.75,1667,48.08,145.3,0,No_Failure
9882,L,298.46,307.52,1312,48.06,103.4,0,No_Failure
9883,L,297.22,307.95,1457,42.34,53.5,0,No_Failure
9884,H,302.28,312.79,1551,31.73,202.8,0,No_Failure
9885,L,299.23,310.12,1346,46.96,0.4,0,No_Failure
9886,M,300.33,311.7,1139,19.02,88.8,1,Power_Failure
9887,M,300.57,311.11,1292,41.74,235.3,1,Tool_Wear_Failure
9888,M,300.64,310.23,1488,31.88,193.2,0,No_Failure
9889,L,297.65,307.77,1455,31.11,100.3,0,No_Failure
9890,L,296.65,308.31,1497,35.37,232.2,1,Tool_Wear_Failure
9891,M,298.82,311.59,1381,39.16,228.2,0,No_Failure
9892,L,300.79,311.25,1264,39.77,13.1,0,No_Failure
9893,M,298.54,309.08,1525,47.9,35.0,0,No_Failure
9894,M,299.29,310.02,1470,38.26,99.8,0,No_Failure
9895,M,304.25,314.28,1615,38.98,235.3,1,Tool_Wear_Failure
9896,L,296.31,307.47,1365,26.04,211.1,0,No_Failure
9897,M,298.49,309.5,1136,27.35,14.9,0,No_Failure
9898,M,303.79,314.15,1031,42.87,131.1,0,No_Failure
9899,M,299.91,309.59,1428,46.31,183.1,0,No_Failure
9900,L,298.59,307.07,1523,37.4,69.0,0,No_Failure
9901,L,302.34,313.07,1458,49.33,180.6,0,No_Failure
9902,L,300.11,310.32,1398,25.92,92.4,0,No_Failure
9903,L,299.3,308.57,1214,43.99,68.5,0,No_Failure
9904,L,300.38,309.25,1160,31.48,98.1,0,No_Failure
9905,H,298.68,309.35,1566,30.69,242.7,0,No_Failure
9906,L,297.97,306.36,1459,32.35,226.3,1,Tool_Wear_Failure
9907,M,299.77,310.07,1435,39.19,231.5,1,Tool_Wear_Failure
9908,L,297.98,308.82,1222,44.39,229.3,0,No_Failure
9909,L,300.02,310.57,1326,43.63,44.6,0,No_Failure
9910,L,300.71,310.32,1508,37.1,224.0,0,No_Failure
9911,L,301.71,310.46,1551,46.32,53.1,0,No_Failure
9912,H,302.26,312.84,1470,56.87,214.5,0,No_Failure
9913,L,299.19,310.39,1748,38.81,135.5,0,No_Failure
9914,M,301.0,310.43,1396,40.95,63.0,0,No_Failure
9915,L,300.99,311.49,1732,33.88,99.6,0,No_Failure
9916,H,300.66,312.24,1539,36.08,113.3,0,No_Failure
9917,L,299.04,309.38,1519,52.48,183.3,0,No_Failure
9918,L,297.94,307.55,1668,52.59,151.5,0,No_Failure
